Name;Typ;Stadt;Land;Längengrad;Breitengrad;Quelle;Operator;Details
Parkplatz 1201512874;Parkplatz;Metz;Frankreich;6.175365;49.1130455;OpenStreetMap;;
Parkplatz 1202557551;Parkplatz;Metz;Frankreich;6.1590998;49.1190311;OpenStreetMap;;
Parkplatz 1202557552;Parkplatz;Metz;Frankreich;6.1588962;49.1193954;OpenStreetMap;;capacity: 5
Parkplatz 1202557555;Parkplatz;Metz;Frankreich;6.1572111;49.1201705;OpenStreetMap;;
Parkplatz 1202557556;Parkplatz;Metz;Frankreich;6.1577964;49.1203764;OpenStreetMap;;
Parkplatz 1202557557;Parkplatz;Metz;Frankreich;6.1583523;49.1205583;OpenStreetMap;;
Parkplatz 1202557559;Parkplatz;Metz;Frankreich;6.1589389;49.1206918;OpenStreetMap;;
Parkplatz 1202557560;Parkplatz;Metz;Frankreich;6.1638726;49.1214126;OpenStreetMap;;
Parkplatz 1202623404;Parkplatz;Metz;Frankreich;6.1564506;49.1010679;OpenStreetMap;;
Parkplatz 1202623405;Parkplatz;Metz;Frankreich;6.1564208;49.1010299;OpenStreetMap;;
Parkplatz 1202623406;Parkplatz;Metz;Frankreich;6.1567721;49.1008908;OpenStreetMap;;
Parkplatz 1202623411;Parkplatz;Metz;Frankreich;6.1551576;49.1005779;OpenStreetMap;;"capacity: 10; fee: yes"
Parkplatz 1202623412;Parkplatz;Metz;Frankreich;6.1550635;49.1004938;OpenStreetMap;;"capacity: 10; fee: yes"
Parkplatz 1202623417;Parkplatz;Metz;Frankreich;6.1552052;49.1000489;OpenStreetMap;;
Parkplatz 1202623418;Parkplatz;Metz;Frankreich;6.1557831;49.0999296;OpenStreetMap;;capacity: 7
Parkplatz 1202623419;Parkplatz;Metz;Frankreich;6.1555897;49.1000068;OpenStreetMap;;capacity: 7
Parkplatz 1202623420;Parkplatz;Metz;Frankreich;6.155494;49.1000605;OpenStreetMap;;capacity: 2
Parking Bus;Parkplatz;Metz;Frankreich;6.167626;49.1209441;OpenStreetMap;;
Parkplatz 1205250923;Parkplatz;Metz;Frankreich;6.207989;49.1050826;OpenStreetMap;;
Parkplatz 1205250924;Parkplatz;Metz;Frankreich;6.2079744;49.1050096;OpenStreetMap;;
Parkplatz 1205250925;Parkplatz;Metz;Frankreich;6.2070278;49.1050744;OpenStreetMap;;
Parkplatz 1205250926;Parkplatz;Metz;Frankreich;6.2059972;49.1052167;OpenStreetMap;;
Parkplatz 1205250927;Parkplatz;Metz;Frankreich;6.205957;49.1051484;OpenStreetMap;;
Parkplatz 1205250928;Parkplatz;Metz;Frankreich;6.2055188;49.1051796;OpenStreetMap;;
Parkplatz 1207268450;Parkplatz;Metz;Frankreich;6.1754454;49.1288844;OpenStreetMap;;capacity: 5
Parkplatz 1207268460;Parkplatz;Metz;Frankreich;6.1761761;49.1282779;OpenStreetMap;;
Parkplatz 1207268462;Parkplatz;Metz;Frankreich;6.1826432;49.1294996;OpenStreetMap;;capacity: 9
Parkplatz 1211333721;Parkplatz;Metz;Frankreich;6.1800977;49.137091;OpenStreetMap;;
Parkplatz 1211333726;Parkplatz;Metz;Frankreich;6.1785273;49.135977;OpenStreetMap;;
Parkplatz 1211655807;Parkplatz;Metz;Frankreich;6.1844688;49.12523;OpenStreetMap;;
Parkplatz 1211655808;Parkplatz;Metz;Frankreich;6.1839852;49.1245796;OpenStreetMap;;
Parkplatz 1211655817;Parkplatz;Metz;Frankreich;6.1841136;49.1241049;OpenStreetMap;;capacity: 8
Parkplatz 1211655818;Parkplatz;Metz;Frankreich;6.1831918;49.1247268;OpenStreetMap;;
Parkplatz 1211655823;Parkplatz;Metz;Frankreich;6.1839401;49.122784;OpenStreetMap;;
Parkplatz 1211660366;Parkplatz;Metz;Frankreich;6.1838676;49.1212569;OpenStreetMap;;
Parkplatz 1211660367;Parkplatz;Metz;Frankreich;6.1841356;49.1215784;OpenStreetMap;;
Parkplatz 1215185281;Parkplatz;Metz;Frankreich;6.2075756;49.1203494;OpenStreetMap;;
Parkplatz 1215822536;Parkplatz;Metz;Frankreich;6.2088352;49.1018037;OpenStreetMap;;
Parkplatz 1222837369;Parkplatz;Metz;Frankreich;6.1717517;49.1342968;OpenStreetMap;;
Parkplatz 1222850386;Parkplatz;Metz;Frankreich;6.1742113;49.1362142;OpenStreetMap;;
Parkplatz 1222850387;Parkplatz;Metz;Frankreich;6.1762547;49.1378038;OpenStreetMap;;
Parkplatz 1222850388;Parkplatz;Metz;Frankreich;6.1761387;49.1376283;OpenStreetMap;;
Parkplatz 1222850389;Parkplatz;Metz;Frankreich;6.1759972;49.1374357;OpenStreetMap;;
Parkplatz 1225227376;Parkplatz;Metz;Frankreich;6.1741455;49.1197782;OpenStreetMap;;fee: yes
Parkplatz 1228866933;Parkplatz;Metz;Frankreich;6.1587205;49.1295476;OpenStreetMap;;
Parkplatz 1228866944;Parkplatz;Metz;Frankreich;6.1593099;49.1300863;OpenStreetMap;;
Parkplatz 1228866945;Parkplatz;Metz;Frankreich;6.158645;49.128791;OpenStreetMap;;
Parkplatz 1228866952;Parkplatz;Metz;Frankreich;6.1604112;49.1294329;OpenStreetMap;;
Parkplatz 1228866955;Parkplatz;Metz;Frankreich;6.1605974;49.1292863;OpenStreetMap;;
Parkplatz 1228866959;Parkplatz;Metz;Frankreich;6.1583205;49.1327704;OpenStreetMap;;
Parkplatz 1228866960;Parkplatz;Metz;Frankreich;6.1577768;49.1335275;OpenStreetMap;;
Parkplatz 1228866961;Parkplatz;Metz;Frankreich;6.1580247;49.1331599;OpenStreetMap;;
Parkplatz 1228866962;Parkplatz;Metz;Frankreich;6.1556145;49.1351412;OpenStreetMap;;
Parkplatz 1228974966;Parkplatz;Metz;Frankreich;6.1562392;49.1361659;OpenStreetMap;;
Parkplatz 1228974977;Parkplatz;Metz;Frankreich;6.1560546;49.138463;OpenStreetMap;;
Parkplatz 1228974978;Parkplatz;Metz;Frankreich;6.1558857;49.1385942;OpenStreetMap;;
Parkplatz 1228974979;Parkplatz;Metz;Frankreich;6.1555921;49.1388187;OpenStreetMap;;
Parkplatz 1228974990;Parkplatz;Metz;Frankreich;6.151136;49.1363591;OpenStreetMap;;capacity: 2
Parkplatz 1228974991;Parkplatz;Metz;Frankreich;6.1510151;49.1364441;OpenStreetMap;;capacity: 2
Parkplatz 1228974992;Parkplatz;Metz;Frankreich;6.1508975;49.136527;OpenStreetMap;;capacity: 2
Parkplatz 1228975001;Parkplatz;Metz;Frankreich;6.1526343;49.1354512;OpenStreetMap;;
Parkplatz 1228975002;Parkplatz;Metz;Frankreich;6.1524379;49.1355794;OpenStreetMap;;
Parkplatz 1228975003;Parkplatz;Metz;Frankreich;6.1531655;49.1350013;OpenStreetMap;;
Parkplatz 1228975005;Parkplatz;Metz;Frankreich;6.1531659;49.1350963;OpenStreetMap;;
Parkplatz 1228975007;Parkplatz;Metz;Frankreich;6.1522803;49.1355821;OpenStreetMap;;
Parkplatz 1228975014;Parkplatz;Metz;Frankreich;6.1500267;49.1359425;OpenStreetMap;;
Parkplatz 1228975020;Parkplatz;Metz;Frankreich;6.1594439;49.1242364;OpenStreetMap;;
Parkplatz 1243919807;Parkplatz;Metz;Frankreich;6.1698279;49.1138832;OpenStreetMap;;
Parkplatz 1243919808;Parkplatz;Metz;Frankreich;6.1691768;49.1139759;OpenStreetMap;;
Parkplatz 1243919809;Parkplatz;Metz;Frankreich;6.1689456;49.1142141;OpenStreetMap;;
Parkplatz 1243919811;Parkplatz;Metz;Frankreich;6.1702723;49.1141485;OpenStreetMap;;
Parkplatz 1245139560;Parkplatz;Metz;Frankreich;6.1985377;49.1141252;OpenStreetMap;;
Parkplatz 1245139561;Parkplatz;Metz;Frankreich;6.1994006;49.1139808;OpenStreetMap;;
Parkplatz 1245139562;Parkplatz;Metz;Frankreich;6.1994882;49.1137072;OpenStreetMap;;
Parkplatz 1245139563;Parkplatz;Metz;Frankreich;6.199566;49.1134778;OpenStreetMap;;
Parkplatz 1261917128;Parkplatz;Metz;Frankreich;6.1836172;49.1182668;OpenStreetMap;;
Parkplatz 1261917129;Parkplatz;Metz;Frankreich;6.1836751;49.1181686;OpenStreetMap;;
Parkplatz 1261917130;Parkplatz;Metz;Frankreich;6.1827312;49.1186773;OpenStreetMap;;
Parkplatz 1261917131;Parkplatz;Metz;Frankreich;6.1831868;49.1186254;OpenStreetMap;;
Parkplatz 1261917132;Parkplatz;Metz;Frankreich;6.1825526;49.1188499;OpenStreetMap;;
Parkplatz 1261917137;Parkplatz;Metz;Frankreich;6.1821852;49.118938;OpenStreetMap;;
Parkplatz 1261917138;Parkplatz;Metz;Frankreich;6.1806548;49.1184126;OpenStreetMap;;fee: yes
Parkplatz 1261917141;Parkplatz;Metz;Frankreich;6.1802252;49.1181563;OpenStreetMap;;fee: yes
Parkplatz 1261917142;Parkplatz;Metz;Frankreich;6.180287;49.1179056;OpenStreetMap;;
Parkplatz 1261917143;Parkplatz;Metz;Frankreich;6.1807584;49.1178709;OpenStreetMap;;
Parkplatz 1261917144;Parkplatz;Metz;Frankreich;6.1813006;49.1178067;OpenStreetMap;;
Parkplatz 1261917145;Parkplatz;Metz;Frankreich;6.1827012;49.117674;OpenStreetMap;;
Parkplatz 1262280858;Parkplatz;Metz;Frankreich;6.1762401;49.1282103;OpenStreetMap;;
Parkplatz 1262280859;Parkplatz;Metz;Frankreich;6.1760471;49.1277711;OpenStreetMap;UEM;
Parkplatz 1268427738;Parkplatz;Metz;Frankreich;6.1529403;49.1011559;OpenStreetMap;;capacity: 4
Parkplatz 1268427748;Parkplatz;Metz;Frankreich;6.1537289;49.1015587;OpenStreetMap;;
Parkplatz 1268427764;Parkplatz;Metz;Frankreich;6.1546075;49.1027548;OpenStreetMap;;
Parkplatz 1272587546;Parkplatz;Metz;Frankreich;6.1753583;49.1115494;OpenStreetMap;;fee: yes
Parkplatz 1272587547;Parkplatz;Metz;Frankreich;6.1747179;49.1115179;OpenStreetMap;;fee: yes
Parkplatz 1275818543;Parkplatz;Metz;Frankreich;6.1827436;49.1214835;OpenStreetMap;;
Parkplatz 1277613894;Parkplatz;Metz;Frankreich;6.1880405;49.1240504;OpenStreetMap;;
Parkplatz 1277639334;Parkplatz;Metz;Frankreich;6.1881438;49.1235376;OpenStreetMap;;
Parkplatz 1277639336;Parkplatz;Metz;Frankreich;6.1880103;49.1244285;OpenStreetMap;;
Parkplatz 1277779106;Parkplatz;Metz;Frankreich;6.1784206;49.1025006;OpenStreetMap;;
Parkplatz 1277915140;Parkplatz;Metz;Frankreich;6.180329;49.1012641;OpenStreetMap;;
Parkplatz 1278340795;Parkplatz;Metz;Frankreich;6.1658146;49.1249831;OpenStreetMap;;
Parkplatz 1278340800;Parkplatz;Metz;Frankreich;6.1650829;49.1249813;OpenStreetMap;;
Parkplatz 1281216087;Parkplatz;Metz;Frankreich;6.1560251;49.1318924;OpenStreetMap;;fee: no
Parkplatz 1288981720;Parkplatz;Metz;Frankreich;6.1600168;49.1287116;OpenStreetMap;;
Parkplatz 1288981726;Parkplatz;Metz;Frankreich;6.1571173;49.1276008;OpenStreetMap;;
Parkplatz 1288981727;Parkplatz;Metz;Frankreich;6.1578693;49.127408;OpenStreetMap;;
Parkplatz 1288981729;Parkplatz;Metz;Frankreich;6.1584339;49.1271604;OpenStreetMap;;
Parkplatz 1288981735;Parkplatz;Metz;Frankreich;6.157464;49.1265359;OpenStreetMap;;
Parkplatz 1288981736;Parkplatz;Metz;Frankreich;6.1574912;49.1269801;OpenStreetMap;;
Parkplatz 1289393258;Parkplatz;Metz;Frankreich;6.1714311;49.123683;OpenStreetMap;;
Parkplatz 1291380283;Parkplatz;Metz;Frankreich;6.1742617;49.0999825;OpenStreetMap;;
Parkplatz 1291380284;Parkplatz;Metz;Frankreich;6.1742131;49.1003137;OpenStreetMap;;
Parkplatz 1291380285;Parkplatz;Metz;Frankreich;6.1742754;49.1003506;OpenStreetMap;;
Parkplatz 1291380286;Parkplatz;Metz;Frankreich;6.1743448;49.0998684;OpenStreetMap;;
Parkplatz 1296030645;Parkplatz;Metz;Frankreich;6.2065678;49.1018847;OpenStreetMap;;fee: no
Parkplatz 1298673031;Parkplatz;Metz;Frankreich;6.187492;49.1106875;OpenStreetMap;;
Parkplatz 1298782079;Parkplatz;Metz;Frankreich;6.1871483;49.1100393;OpenStreetMap;;fee: yes
Parkplatz 1298782080;Parkplatz;Metz;Frankreich;6.186808;49.1105507;OpenStreetMap;;
Parkplatz 1301251576;Parkplatz;Metz;Frankreich;6.1569362;49.1062511;OpenStreetMap;;
Parkplatz 1301851040;Parkplatz;Metz;Frankreich;6.1965852;49.1286894;OpenStreetMap;;
Parkplatz 1301851041;Parkplatz;Metz;Frankreich;6.1975307;49.1293713;OpenStreetMap;;
Parkplatz 1301851042;Parkplatz;Metz;Frankreich;6.1968983;49.1291399;OpenStreetMap;;
Parkplatz 1301851043;Parkplatz;Metz;Frankreich;6.1972902;49.1289405;OpenStreetMap;;
Parkplatz 1302825051;Parkplatz;Metz;Frankreich;6.1753123;49.121952;OpenStreetMap;;
Parkplatz 1305719691;Parkplatz;Metz;Frankreich;6.1851087;49.100187;OpenStreetMap;L'Aérogare;
Parkplatz 1305719693;Parkplatz;Metz;Frankreich;6.1856402;49.1000948;OpenStreetMap;;
Parkplatz 1305719694;Parkplatz;Metz;Frankreich;6.1854816;49.1001641;OpenStreetMap;;
Parkplatz 1306891960;Parkplatz;Metz;Frankreich;6.1644069;49.1301658;OpenStreetMap;;
Parkplatz 1307126060;Parkplatz;Metz;Frankreich;6.1579377;49.1107222;OpenStreetMap;;
Parkplatz 1307126061;Parkplatz;Metz;Frankreich;6.1572689;49.1099038;OpenStreetMap;;
Parkplatz 1308523995;Parkplatz;Metz;Frankreich;6.2078201;49.1016935;OpenStreetMap;;capacity: 17
Parkplatz 1308523997;Parkplatz;Metz;Frankreich;6.2055441;49.101901;OpenStreetMap;;
Parkplatz 1308524000;Parkplatz;Metz;Frankreich;6.2053465;49.1027295;OpenStreetMap;;
Parkplatz 1308524001;Parkplatz;Metz;Frankreich;6.2048876;49.1027589;OpenStreetMap;;
Parkplatz 1308524007;Parkplatz;Metz;Frankreich;6.2070737;49.1014524;OpenStreetMap;;capacity: 9
Parkplatz 1308524008;Parkplatz;Metz;Frankreich;6.2073253;49.1028281;OpenStreetMap;;
Parkplatz 1308524009;Parkplatz;Metz;Frankreich;6.2069175;49.102156;OpenStreetMap;;
Parkplatz 1308524010;Parkplatz;Metz;Frankreich;6.2066144;49.1028795;OpenStreetMap;;
Parkplatz 1318760974;Parkplatz;Metz;Frankreich;6.1663974;49.1331877;OpenStreetMap;;
Parkplatz 1318760980;Parkplatz;Metz;Frankreich;6.1655682;49.133142;OpenStreetMap;;
Parkplatz 1320730145;Parkplatz;Metz;Frankreich;6.1832496;49.1000376;OpenStreetMap;;
Parkplatz 1320815760;Parkplatz;Metz;Frankreich;6.1729511;49.1005236;OpenStreetMap;;
Parkplatz 1320962317;Parkplatz;Metz;Frankreich;6.1571687;49.1317778;OpenStreetMap;;
Parkplatz 1322910405;Parkplatz;Metz;Frankreich;6.1915121;49.1008085;OpenStreetMap;;capacity: 2
Parkplatz 1322910408;Parkplatz;Metz;Frankreich;6.188612;49.1001561;OpenStreetMap;;
Parkplatz 1324454725;Parkplatz;Metz;Frankreich;6.1745519;49.1060997;OpenStreetMap;;capacity: 46
Parkplatz 1324474584;Parkplatz;Metz;Frankreich;6.1622051;49.100717;OpenStreetMap;;
Parkplatz 1324685141;Parkplatz;Metz;Frankreich;6.1809432;49.1184217;OpenStreetMap;;fee: yes
Parkplatz 1325273444;Parkplatz;Metz;Frankreich;6.1503991;49.1040938;OpenStreetMap;;capacity: 4
Parkplatz 1325273446;Parkplatz;Metz;Frankreich;6.1505388;49.1041788;OpenStreetMap;;capacity: 9
Parkplatz 1327082192;Parkplatz;Metz;Frankreich;6.1721599;49.1095225;OpenStreetMap;;
Parkplatz 1327344905;Parkplatz;Metz;Frankreich;6.1750399;49.1114156;OpenStreetMap;;
Parkplatz 1327344906;Parkplatz;Metz;Frankreich;6.1741301;49.1114383;OpenStreetMap;;
Parkplatz 1327344907;Parkplatz;Metz;Frankreich;6.1732844;49.111458;OpenStreetMap;;
Parkplatz 1327980660;Parkplatz;Metz;Frankreich;6.1797288;49.1073155;OpenStreetMap;;"capacity: 4; fee: yes"
Parkplatz 1327980661;Parkplatz;Metz;Frankreich;6.1805757;49.1073708;OpenStreetMap;;"capacity: 3; fee: yes"
Parkplatz 1330895954;Parkplatz;Metz;Frankreich;6.1805163;49.1053657;OpenStreetMap;;
Parkplatz 1331440086;Parkplatz;Metz;Frankreich;6.1814975;49.1187929;OpenStreetMap;;
Parkplatz 1333729634;Parkplatz;Metz;Frankreich;6.1656111;49.1307044;OpenStreetMap;;
Parkplatz 1333729639;Parkplatz;Metz;Frankreich;6.1648318;49.130253;OpenStreetMap;;
Parkplatz 1333729648;Parkplatz;Metz;Frankreich;6.1670174;49.130618;OpenStreetMap;;capacity: 10
Parkplatz 1333729650;Parkplatz;Metz;Frankreich;6.1666692;49.1305178;OpenStreetMap;;capacity: 2
Parkplatz 1333729668;Parkplatz;Metz;Frankreich;6.1582649;49.119257;OpenStreetMap;;capacity: 3
Parkplatz 1333764003;Parkplatz;Metz;Frankreich;6.1637183;49.1300637;OpenStreetMap;;capacity: 4
Parkplatz 1333764005;Parkplatz;Metz;Frankreich;6.1633417;49.1298773;OpenStreetMap;;capacity: 7
Parkplatz 1333764007;Parkplatz;Metz;Frankreich;6.1639379;49.130059;OpenStreetMap;;capacity: 9
Parkplatz 1333764011;Parkplatz;Metz;Frankreich;6.1615348;49.1298768;OpenStreetMap;;
Parkplatz 1334007642;Parkplatz;Metz;Frankreich;6.1628919;49.1273048;OpenStreetMap;;
Parkplatz 1334007643;Parkplatz;Metz;Frankreich;6.1632181;49.1280761;OpenStreetMap;;
Parkplatz 1334007644;Parkplatz;Metz;Frankreich;6.1630619;49.12952;OpenStreetMap;;
Parkplatz 1334007648;Parkplatz;Metz;Frankreich;6.163096;49.1313782;OpenStreetMap;;
Parkplatz 1334324701;Parkplatz;Metz;Frankreich;6.1611488;49.1255103;OpenStreetMap;;
Parkplatz 1337755337;Parkplatz;Metz;Frankreich;6.1738267;49.1085466;OpenStreetMap;;fee: yes
Parkplatz 1337755338;Parkplatz;Metz;Frankreich;6.1739774;49.1085115;OpenStreetMap;;fee: yes
Parkplatz 1337755339;Parkplatz;Metz;Frankreich;6.1737636;49.1083875;OpenStreetMap;;fee: yes
Parkplatz 1343434572;Parkplatz;Metz;Frankreich;6.201167;49.1010265;OpenStreetMap;;
Parkplatz 1346635677;Parkplatz;Metz;Frankreich;6.1732775;49.1082008;OpenStreetMap;;
Parkplatz 1346635678;Parkplatz;Metz;Frankreich;6.1717272;49.1091428;OpenStreetMap;;fee: yes
Parkplatz 1347886893;Parkplatz;Metz;Frankreich;6.1797601;49.1084104;OpenStreetMap;;
Parkplatz 1349085321;Parkplatz;Metz;Frankreich;6.1554956;49.1161903;OpenStreetMap;;
Parkplatz 1349085328;Parkplatz;Metz;Frankreich;6.1590091;49.1125552;OpenStreetMap;;
Parkplatz 1349085333;Parkplatz;Metz;Frankreich;6.1554326;49.1124904;OpenStreetMap;;
Parkplatz 1349085334;Parkplatz;Metz;Frankreich;6.1551861;49.1124929;OpenStreetMap;;
Parkplatz 1349085335;Parkplatz;Metz;Frankreich;6.1547336;49.1128211;OpenStreetMap;;
Parkplatz 1349085336;Parkplatz;Metz;Frankreich;6.1553089;49.1126934;OpenStreetMap;;
Parkplatz 1349088542;Parkplatz;Metz;Frankreich;6.1577183;49.1091419;OpenStreetMap;;
Parkplatz 1349088543;Parkplatz;Metz;Frankreich;6.1574868;49.1093547;OpenStreetMap;;
Parkplatz 1352168569;Parkplatz;Metz;Frankreich;6.1674264;49.1260916;OpenStreetMap;;
Parkplatz 1352168570;Parkplatz;Metz;Frankreich;6.1679717;49.1265079;OpenStreetMap;;
Parkplatz 1352412698;Parkplatz;Metz;Frankreich;6.188289;49.1163347;OpenStreetMap;;
Parkplatz 1353510586;Parkplatz;Metz;Frankreich;6.1544787;49.1328913;OpenStreetMap;;
Parkplatz 1353510588;Parkplatz;Metz;Frankreich;6.1517782;49.1348967;OpenStreetMap;;
Parkplatz 1354041796;Parkplatz;Metz;Frankreich;6.1696181;49.1227325;OpenStreetMap;;
Parkplatz 1354488341;Parkplatz;Metz;Frankreich;6.1959498;49.1173435;OpenStreetMap;;
Parkplatz 1354488346;Parkplatz;Metz;Frankreich;6.1959905;49.1176295;OpenStreetMap;;
Parkplatz 1354488347;Parkplatz;Metz;Frankreich;6.196053;49.1165499;OpenStreetMap;;
Parkplatz 1354975073;Parkplatz;Metz;Frankreich;6.1894299;49.1184315;OpenStreetMap;;
Parkplatz 1354975074;Parkplatz;Metz;Frankreich;6.1889395;49.120542;OpenStreetMap;;
Parkplatz 1354975078;Parkplatz;Metz;Frankreich;6.189205;49.1201989;OpenStreetMap;;
Parkplatz 1354975079;Parkplatz;Metz;Frankreich;6.1886734;49.1207671;OpenStreetMap;;
Parkplatz 1355079410;Parkplatz;Metz;Frankreich;6.1860697;49.112637;OpenStreetMap;;
Parkplatz 1355175631;Parkplatz;Metz;Frankreich;6.1601506;49.1313617;OpenStreetMap;;
Parkplatz 1355282156;Parkplatz;Metz;Frankreich;6.1541597;49.1130945;OpenStreetMap;;
Parkplatz 1355282157;Parkplatz;Metz;Frankreich;6.1541658;49.1130235;OpenStreetMap;;
Parkplatz 1355435167;Parkplatz;Metz;Frankreich;6.1566886;49.12727;OpenStreetMap;;
Parkplatz 1357216531;Parkplatz;Metz;Frankreich;6.1832938;49.1004697;OpenStreetMap;;
Parkplatz 1357216532;Parkplatz;Metz;Frankreich;6.1826211;49.1004494;OpenStreetMap;;
Parkplatz 1357216533;Parkplatz;Metz;Frankreich;6.1823101;49.10044;OpenStreetMap;;
Parkplatz 1360095854;Parkplatz;Metz;Frankreich;6.1788447;49.1112739;OpenStreetMap;;fee: yes
Parkplatz 1363360524;Parkplatz;Metz;Frankreich;6.1748708;49.1299546;OpenStreetMap;;
Parkplatz 1364542805;Parkplatz;Metz;Frankreich;6.1510869;49.1064084;OpenStreetMap;VNF;capacity: 7
Parkplatz 1372112071;Parkplatz;Metz;Frankreich;6.1806029;49.1028123;OpenStreetMap;;
Parkplatz 1372426016;Parkplatz;Metz;Frankreich;6.1676885;49.1362901;OpenStreetMap;;
Parkplatz 1374502483;Parkplatz;Metz;Frankreich;6.1735748;49.1276356;OpenStreetMap;;
Parkplatz 1374829515;Parkplatz;Metz;Frankreich;6.1738682;49.127581;OpenStreetMap;;
Parkplatz 1377824609;Parkplatz;Metz;Frankreich;6.1676496;49.1364427;OpenStreetMap;;capacity: 6
Parkplatz 1377824610;Parkplatz;Metz;Frankreich;6.1679705;49.1356177;OpenStreetMap;;
Parkplatz 1378039447;Parkplatz;Metz;Frankreich;6.1629259;49.1334081;OpenStreetMap;;capacity: 4
Parkplatz 1378039454;Parkplatz;Metz;Frankreich;6.1627605;49.133239;OpenStreetMap;;
Parkplatz 1380049423;Parkplatz;Metz;Frankreich;6.1793928;49.115111;OpenStreetMap;;fee: yes
Parkplatz 1380049425;Parkplatz;Metz;Frankreich;6.1810108;49.1149919;OpenStreetMap;;
Parkplatz 1380054648;Parkplatz;Metz;Frankreich;6.1790867;49.1149128;OpenStreetMap;;fee: yes
Parkplatz 1387292356;Parkplatz;Metz;Frankreich;6.1989069;49.111693;OpenStreetMap;;capacity: 6
Parkplatz 1387292357;Parkplatz;Metz;Frankreich;6.1973196;49.112226;OpenStreetMap;;capacity: 22
Parkplatz 1388279584;Parkplatz;Metz;Frankreich;6.1739252;49.1284287;OpenStreetMap;efluid;fee: no
Fahrradparkplatz 905388240;Fahrradparkplatz;Metz;Frankreich;6.1802476;49.1085108;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 905388494;Fahrradparkplatz;Metz;Frankreich;6.1804325;49.1082046;OpenStreetMap;;capacity: 12
Fahrradparkplatz 905388638;Fahrradparkplatz;Metz;Frankreich;6.1811169;49.107745;OpenStreetMap;;capacity: 20
Fahrradparkplatz 905388670;Fahrradparkplatz;Metz;Frankreich;6.1805617;49.1082405;OpenStreetMap;;capacity: 12
Fahrradparkplatz 905388913;Fahrradparkplatz;Metz;Frankreich;6.1803817;49.1085377;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 1705973500;Fahrradparkplatz;Metz;Frankreich;6.1762864;49.120116;OpenStreetMap;;capacity: 7
Fahrradparkplatz 1705973503;Fahrradparkplatz;Metz;Frankreich;6.1764167;49.1200476;OpenStreetMap;;capacity: 7
Fahrradparkplatz 1705973518;Fahrradparkplatz;Metz;Frankreich;6.1761189;49.1146414;OpenStreetMap;;capacity: 4
Fahrradparkplatz 1705973559;Fahrradparkplatz;Metz;Frankreich;6.1746409;49.1196517;OpenStreetMap;;capacity: 12
Fahrradparkplatz 1705985849;Fahrradparkplatz;Metz;Frankreich;6.1796577;49.1150253;OpenStreetMap;;capacity: 24
Fahrradparkplatz 1932547392;Fahrradparkplatz;Metz;Frankreich;6.1714703;49.1147817;OpenStreetMap;;capacity: 12
Fahrradparkplatz 1932547432;Fahrradparkplatz;Metz;Frankreich;6.175464;49.118222;OpenStreetMap;;"capacity: 8; fee: no"
Fahrradparkplatz 1932547451;Fahrradparkplatz;Metz;Frankreich;6.1754112;49.1187078;OpenStreetMap;;capacity: 6
Fahrradparkplatz 1932547454;Fahrradparkplatz;Metz;Frankreich;6.1740175;49.1187737;OpenStreetMap;;capacity: 6
Fahrradparkplatz 1932547458;Fahrradparkplatz;Metz;Frankreich;6.1741791;49.1190563;OpenStreetMap;;capacity: 3
Fahrradparkplatz 1932547467;Fahrradparkplatz;Metz;Frankreich;6.1745545;49.1196878;OpenStreetMap;;capacity: 4
Fahrradparkplatz 1932547471;Fahrradparkplatz;Metz;Frankreich;6.1770296;49.1202185;OpenStreetMap;;capacity: 12
Fahrradparkplatz 2329875274;Fahrradparkplatz;Metz;Frankreich;6.1769938;49.1249944;OpenStreetMap;;capacity: 10
Fahrradparkplatz 2636807919;Fahrradparkplatz;Metz;Frankreich;6.1741682;49.1215011;OpenStreetMap;;capacity: 3
Fahrradparkplatz 2636807934;Fahrradparkplatz;Metz;Frankreich;6.175735;49.1244819;OpenStreetMap;;capacity: 9
Fahrradparkplatz 2939892605;Fahrradparkplatz;Metz;Frankreich;6.1681085;49.1059792;OpenStreetMap;;capacity: 12
Fahrradparkplatz 3294360994;Fahrradparkplatz;Metz;Frankreich;6.1848464;49.116883;OpenStreetMap;;capacity: 6
Urbis Park République;E-Bike Ladestation;Metz;Frankreich;6.1721543;49.1144891;OpenStreetMap;;capacity: 1
